"YEAR","JURISDICTION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"TAS","65 and over","Mobile Phone Use","Manual enforcement",6,0,0
2023,"TAS","65 and over","Non Wearing Seatbelts","Auto camera enforcement",67,0,0
2023,"TAS","65 and over","Non Wearing Seatbelts","Manual enforcement",11,0,0
2023,"TAS","65 and over","Speed Fines","Auto camera enforcement",784,0,0
2023,"TAS","65 and over","Speed Fines","Manual enforcement",161,0,0
2023,"TAS","65 and over","Unlicensed Driving","Manual enforcement",1,0,2
2023,"TAS","Unknown","Speed Fines","Auto camera enforcement",2,0,0
2023,"TAS","Unknown","Speed Fines","Manual enforcement",3,0,0
2023,"VIC","0-16","Speed Fines","Manual enforcement",1,0,0
2023,"VIC","17-25","Mobile Phone Use","Auto camera enforcement",30,0,0
2023,"VIC","17-25","Mobile Phone Use","Manual enforcement",37,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",42,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual enforcement",33,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",279,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",562,0,0
2023,"VIC","17-25","Speed Fines","Manual enforcement",748,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual enforcement",34,0,0
2023,"VIC","26-39","Mobile Phone Use","Auto camera enforcement",213,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual enforcement",61,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",124,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",77,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",875,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",1768,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",1575,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual enforcement",82,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",262,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual enforcement",39,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",220,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",52,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",1330,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",3033,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",2059,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",73,0,0
2023,"VIC","65 and over","Mobile Phone Use","Auto camera enforcement",48,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual enforcement",1,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",102,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual enforcement",15,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",510,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",1270,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",546,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual enforcement",2,0,0
2023,"VIC","Unknown","Mobile Phone Use","Auto camera enforcement",142,0,0
2023,"VIC","Unknown","Non Wearing Seatbelts","Auto camera enforcement",97,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",1020,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",1767,0,0
2023,"VIC","Unknown","Speed Fines","Manual enforcement",1,0,0
2023,"VIC","0-16","Speed Fines","Manual enforcement",1,0,0
2023,"VIC","0-16","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","17-25","Mobile Phone Use","Auto camera enforcement",220,0,0
2023,"VIC","17-25","Mobile Phone Use","Manual enforcement",291,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",136,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual enforcement",60,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",3632,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",2567,0,0
2023,"VIC","17-25","Speed Fines","Manual enforcement",1075,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual enforcement",142,0,0
2023,"VIC","26-39","Mobile Phone Use","Auto camera enforcement",1366,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual enforcement",681,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",653,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",179,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",11843,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",8967,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",1836,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual enforcement",249,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",1654,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual enforcement",523,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",765,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",122,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",19526,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",14497,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",2030,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",133,0,0
2023,"VIC","65 and over","Mobile Phone Use","Auto camera enforcement",247,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual enforcement",50,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",196,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual enforcement",13,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",5840,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",4074,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",385,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual enforcement",12,0,0
2023,"VIC","Unknown","Mobile Phone Use","Auto camera enforcement",1194,0,0
2023,"VIC","Unknown","Non Wearing Seatbelts","Auto camera enforcement",532,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",13208,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",7242,0,0
2023,"VIC","Unknown","Speed Fines","Manual enforcement",1,0,0
2023,"VIC","Unknown","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","17-25","Mobile Phone Use","Manual enforcement",5,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",1,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual enforcement",9,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",2,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",84,0,0
2023,"VIC","17-25","Speed Fines","Manual enforcement",142,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual enforcement",8,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual enforcement",26,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",4,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",12,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",5,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",276,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",276,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual enforcement",22,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",3,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual enforcement",18,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",11,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",14,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",9,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",505,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",342,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",23,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual enforcement",5,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",13,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual enforcement",5,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",2,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",207,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",112,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual enforcement",2,0,0
2023,"VIC","Unknown","Mobile Phone Use","Auto camera enforcement",2,0,0
2023,"VIC","Unknown","Non Wearing Seatbelts","Auto camera enforcement",11,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",2,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",321,0,0
2023,"VIC","Unknown","Speed Fines","Manual enforcement",2,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",1,0,0
2023,"VIC","17-25","Speed Fines","Manual enforcement",3,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",3,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",5,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",3,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",1,0,0
2023,"VIC","17-25","Mobile Phone Use","Auto camera enforcement",11,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",8,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",74,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",88,0,0
2023,"VIC","17-25","Speed Fines","Manual enforcement",19,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","26-39","Mobile Phone Use","Auto camera enforcement",76,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual enforcement",6,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",48,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",229,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",275,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",47,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual enforcement",3,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",77,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",42,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",5,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",392,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",378,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",64,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","65 and over","Mobile Phone Use","Auto camera enforcement",6,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",16,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",126,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",184,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",15,0,0
2023,"VIC","Unknown","Mobile Phone Use","Auto camera enforcement",32,0,0
2023,"VIC","Unknown","Non Wearing Seatbelts","Auto camera enforcement",22,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",253,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",185,0,0
2023,"WA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"WA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"WA","0-16","Speed Fines","Manual enforcement",1,0,0
2023,"WA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"WA","0-16","Unlicensed Driving","Manual enforcement",0,18,43
2023,"WA","17-25","Mobile Phone Use","Manual enforcement",57,0,0
2023,"WA","17-25","Mobile Phone Use","Unknown",0,0,2
2023,"WA","17-25","Non Wearing Seatbelts","Manual enforcement",42,0,0
2023,"WA","17-25","Non Wearing Seatbelts","Unknown",0,0,10
2023,"WA","17-25","Speed Fines","Auto camera enforcement",340,0,0
2023,"WA","17-25","Speed Fines","Auto camera enforcement",940,0,0
2023,"WA","17-25","Speed Fines","Auto camera enforcement",4980,0,0
2023,"WA","17-25","Speed Fines","Manual enforcement",818,0,0
2023,"WA","17-25","Speed Fines","Auto camera enforcement",1030,0,0
2023,"WA","17-25","Speed Fines","Unknown",0,0,21
2023,"WA","17-25","Unlicensed Driving","Manual enforcement",50,54,314
2023,"WA","26-39","Mobile Phone Use","Manual enforcement",108,0,0
2023,"WA","26-39","Mobile Phone Use","Unknown",0,0,1
2023,"WA","26-39","Non Wearing Seatbelts","Manual enforcement",62,0,0
2023,"WA","26-39","Non Wearing Seatbelts","Unknown",0,1,7
2023,"WA","26-39","Speed Fines","Auto camera enforcement",584,0,0
2023,"WA","26-39","Speed Fines","Auto camera enforcement",2682,0,0
2023,"WA","26-39","Speed Fines","Auto camera enforcement",11613,0,0
2023,"WA","26-39","Speed Fines","Manual enforcement",1484,0,0
2023,"WA","26-39","Speed Fines","Auto camera enforcement",3579,0,0
2023,"WA","26-39","Speed Fines","Unknown",0,1,28
2023,"WA","26-39","Unlicensed Driving","Manual enforcement",85,97,504
2023,"WA","40-64","Mobile Phone Use","Manual enforcement",90,0,0
2023,"WA","40-64","Mobile Phone Use","Unknown",0,1,3
2023,"WA","40-64","Non Wearing Seatbelts","Manual enforcement",46,0,0
2023,"WA","40-64","Non Wearing Seatbelts","Unknown",0,0,6
2023,"WA","40-64","Speed Fines","Auto camera enforcement",740,0,0
2023,"WA","40-64","Speed Fines","Auto camera enforcement",3846,0,0
2023,"WA","40-64","Speed Fines","Auto camera enforcement",16146,0,0
2023,"WA","40-64","Speed Fines","Manual enforcement",1652,0,0
2023,"WA","40-64","Speed Fines","Auto camera enforcement",7383,0,0
2023,"WA","40-64","Speed Fines","Unknown",0,0,33
2023,"WA","40-64","Unlicensed Driving","Manual enforcement",49,22,303
2023,"WA","65 and over","Mobile Phone Use","Manual enforcement",6,0,0
2023,"WA","65 and over","Non Wearing Seatbelts","Manual enforcement",6,0,0
2023,"WA","65 and over","Non Wearing Seatbelts","Unknown",0,0,3
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",97,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",942,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",3567,0,0
2023,"WA","65 and over","Speed Fines","Manual enforcement",343,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",2304,0,0
2023,"WA","65 and over","Speed Fines","Unknown",0,0,8
2023,"WA","65 and over","Unlicensed Driving","Manual enforcement",8,0,14
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",2,0,0
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",7,0,0
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",13,0,0
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",7,0,0
2023,"ACT","0-16","Speed Fines","Auto camera enforcement",2,0,0
2023,"ACT","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"ACT","0-16","Speed Fines","Manual enforcement",4,0,0
2023,"ACT","0-16","Unlicensed Driving","Manual enforcement",1,1,1
2023,"ACT","17-25","Mobile Phone Use","Manual enforcement",4,0,0
2023,"ACT","17-25","Non Wearing Seatbelts","Manual enforcement",3,0,0
2023,"ACT","17-25","Speed Fines","Auto camera enforcement",524,0,0
2023,"ACT","17-25","Speed Fines","Auto camera enforcement",177,0,0
2023,"ACT","17-25","Speed Fines","Manual enforcement",62,0,0
2023,"ACT","17-25","Unlicensed Driving","Manual enforcement",4,0,10
2023,"ACT","26-39","Mobile Phone Use","Manual enforcement",3,0,0
2023,"ACT","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"ACT","26-39","Speed Fines","Auto camera enforcement",1202,0,0
2023,"ACT","26-39","Speed Fines","Auto camera enforcement",480,0,0
2023,"ACT","26-39","Speed Fines","Manual enforcement",59,0,0
2023,"ACT","26-39","Unlicensed Driving","Manual enforcement",5,6,19
2023,"ACT","40-64","Mobile Phone Use","Manual enforcement",1,0,0
2023,"ACT","40-64","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"ACT","40-64","Speed Fines","Auto camera enforcement",2074,0,0
2023,"ACT","40-64","Speed Fines","Auto camera enforcement",608,0,0
2023,"ACT","40-64","Speed Fines","Manual enforcement",40,0,0
2023,"ACT","40-64","Unlicensed Driving","Manual enforcement",3,3,11
2023,"ACT","65 and over","Mobile Phone Use","Manual enforcement",1,0,0
2023,"ACT","65 and over","Speed Fines","Auto camera enforcement",590,0,0
2023,"ACT","65 and over","Speed Fines","Auto camera enforcement",195,0,0
2023,"ACT","65 and over","Speed Fines","Manual enforcement",2,0,0
2023,"ACT","65 and over","Unlicensed Driving","Manual enforcement",0,0,1
2023,"ACT","Unknown","Speed Fines","Auto camera enforcement",90,0,0
2023,"ACT","Unknown","Speed Fines","Auto camera enforcement",31,0,0
2023,"NSW","0-16","Mobile Phone Use","Manual enforcement",2,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","0-16","Speed Fines","Manual enforcement",5,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",0,0,11
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",48,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",72,0,0
2023,"NSW","17-25","Speed Fines","Manual enforcement",1535,0,16
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",34,0,143
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",55,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",127,0,1
2023,"NSW","26-39","Speed Fines","Manual enforcement",2386,0,11
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",82,0,243
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",38,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",85,0,0
2023,"NSW","40-64","Speed Fines","Manual enforcement",2376,0,5
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",57,0,164
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",5,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",13,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",560,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",10,0,7
2023,"NSW","0-16","Mobile Phone Use","Manual enforcement",2,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",5,0,4
2023,"NSW","0-16","Speed Fines","Manual enforcement",8,0,11
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",2,0,43
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",340,0,9
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",143,0,4
2023,"NSW","17-25","Speed Fines","Manual enforcement",2158,0,43
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",116,0,398
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",338,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",185,0,6
2023,"NSW","26-39","Speed Fines","Manual enforcement",2618,0,28
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",155,0,611
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",223,0,6
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",128,0,2
2023,"NSW","40-64","Speed Fines","Manual enforcement",2315,0,10
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",98,0,388
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",29,0,1
